date,year,location,species,type,count
6/21,1999,George River,Coho,Estimated,0
6/21,2000,George River,Chinook,Counted Live,0
6/21,2000,George River,Chum,Counted Live,5
6/21,2000,George River,Coho,Counted Live,0
6/21,2000,George River,Sockeye,Counted Live,0
6/21,2001,George River,Chinook,Estimated,0
6/21,2001,George River,Chum,Estimated,0
6/21,2001,George River,Coho,Estimated,0
6/21,2002,George River,Chinook,Estimated,2
6/21,2002,George River,Chum,Estimated,5
6/21,2002,George River,Coho,Estimated,0
6/21,2002,George River,Sockeye,Counted Live,0
6/21,2003,George River,Chum,Estimated,0
6/21,2003,George River,Coho,Estimated,0
6/21,2004,George River,Chinook,Estimated,9
6/21,2004,George River,Chum,Estimated,150
6/21,2004,George River,Coho,Estimated,0
6/21,2005,George River,Chinook,Counted Live,3
6/21,2005,George River,Chum,Counted Live,8
6/21,2005,George River,Coho,Counted Live,0
6/21,2005,George River,Sockeye,Counted Live,0
6/21,2006,George River,Chinook,Counted Live,4
6/21,2006,George River,Chum,Counted Live,49
6/21,2006,George River,Coho,Counted Live,0
6/21,2006,George River,Sockeye,Counted Live,0
6/21,2007,George River,Chinook,Counted Live,0
6/21,2007,George River,Chum,Counted Live,0
6/21,2007,George River,Coho,Counted Live,0
6/21,2007,George River,Sockeye,Counted Live,0
6/21,2008,George River,Chinook,Counted Live,0
6/21,2008,George River,Chum,Counted Live,0
6/21,2008,George River,Coho,Counted Live,0
6/21,2008,George River,Sockeye,Counted Live,0
6/21,2009,George River,Chinook,Counted Live,1
6/21,2009,George River,Chum,Counted Live,11
6/21,2009,George River,Coho,Counted Live,0
6/21,2009,George River,Sockeye,Counted Live,0
6/21,2010,George River,Chinook,Counted Live,0
6/21,2010,George River,Chum,Counted Live,6
6/21,2010,George River,Coho,Counted Live,0
6/21,2010,George River,Sockeye,Counted Live,0
6/21,2011,George River,Chinook,Counted Live,0
6/21,2011,George River,Chum,Counted Live,31
6/21,2011,George River,Coho,Counted Live,0
6/21,2011,George River,Sockeye,Counted Live,0
6/21,2012,George River,Chinook,Estimated,0
6/21,2012,George River,Chum,Estimated,0
6/21,2012,George River,Coho,Estimated,0
6/21,2013,George River,Chinook,Counted Live,0
6/21,2013,George River,Chum,Counted Live,11
6/21,2013,George River,Coho,Counted Live,0
6/21,2013,George River,Sockeye,Counted Live,0
6/21,2014,George River,Chinook,Counted Live,1
6/21,2014,George River,Chum,Counted Live,0
6/21,2014,George River,Coho,Counted Live,0
6/21,2014,George River,Sockeye,Counted Live,0
6/21,2015,George River,Chinook,Counted Live,7
6/21,2015,George River,Chum,Counted Live,4
6/21,2015,George River,Coho,Counted Live,0
6/21,2015,George River,Sockeye,Counted Live,0
6/21,2016,George River,Chinook,Counted Live,34
6/21,2016,George River,Chum,Counted Live,11
6/21,2016,George River,Coho,Counted Live,0
6/21,2016,George River,Sockeye,Counted Live,0
6/21,2017,George River,Chinook,Counted Live,0
6/21,2017,George River,Chum,Counted Live,19
6/21,2017,George River,Coho,Counted Live,0
6/21,2017,George River,Sockeye,Counted Live,0
6/22,1996,George River,Chinook,Counted Live,17
6/22,1996,George River,Chum,Counted Live,613
6/22,1996,George River,Coho,Counted Live,0
6/22,1996,George River,Sockeye,Counted Live,0
6/22,1997,George River,Chinook,Counted Live,18
6/22,1997,George River,Chum,Counted Live,3
6/22,1997,George River,Coho,Counted Live,0
6/22,1997,George River,Sockeye,Counted Live,0
6/22,1998,George River,Chinook,Counted Live,1
6/22,1998,George River,Chum,Counted Live,1
6/22,1998,George River,Coho,Counted Live,0
6/22,1998,George River,Sockeye,Counted Live,0
6/22,1999,George River,Chum,Estimated,0
6/22,1999,George River,Coho,Estimated,0
6/22,2000,George River,Chinook,Counted Live,2
6/22,2000,George River,Chum,Counted Live,6
6/22,2000,George River,Coho,Counted Live,0
6/22,2000,George River,Sockeye,Counted Live,0
6/22,2001,George River,Chinook,Estimated,0
6/22,2001,George River,Chum,Estimated,0
6/22,2001,George River,Coho,Estimated,0
6/22,2002,George River,Chinook,Counted Live,55
6/22,2002,George River,Chum,Counted Live,107
6/22,2002,George River,Coho,Counted Live,0
6/22,2002,George River,Sockeye,Counted Live,0
6/22,2003,George River,Chum,Estimated,0
6/22,2003,George River,Coho,Estimated,0
6/22,2004,George River,Chinook,Estimated,21
6/22,2004,George River,Chum,Estimated,212
6/22,2004,George River,Coho,Estimated,0
6/22,2005,George River,Chinook,Counted Live,56
6/22,2005,George River,Chum,Counted Live,18
6/22,2005,George River,Coho,Counted Live,0
6/22,2005,George River,Sockeye,Counted Live,1
6/22,2006,George River,Chinook,Counted Live,8
6/22,2006,George River,Chum,Counted Live,158
6/22,2006,George River,Coho,Counted Live,0
6/22,2006,George River,Sockeye,Counted Live,0
6/22,2007,George River,Chinook,Counted Live,0
6/22,2007,George River,Chum,Counted Live,1
6/22,2007,George River,Coho,Counted Live,0
6/22,2007,George River,Sockeye,Counted Live,0
6/22,2008,George River,Chinook,Counted Live,2
6/22,2008,George River,Chum,Counted Live,18
6/22,2008,George River,Coho,Counted Live,0
6/22,2008,George River,Sockeye,Counted Live,0
6/22,2009,George River,Chinook,Counted Live,0
6/22,2009,George River,Chum,Counted Live,1
6/22,2009,George River,Coho,Counted Live,0
6/22,2009,George River,Sockeye,Counted Live,0
6/22,2010,George River,Chinook,Counted Live,0
6/22,2010,George River,Chum,Counted Live,1
6/22,2010,George River,Coho,Counted Live,0
6/22,2010,George River,Sockeye,Counted Live,0
6/22,2011,George River,Chinook,Counted Live,5
6/22,2011,George River,Chum,Counted Live,42
6/22,2011,George River,Coho,Counted Live,0
6/22,2011,George River,Sockeye,Counted Live,0
6/22,2012,George River,Chinook,Estimated,0
6/22,2012,George River,Chum,Estimated,0
6/22,2012,George River,Coho,Estimated,0
6/22,2013,George River,Chinook,Counted Live,0
6/22,2013,George River,Chum,Counted Live,13
6/22,2013,George River,Coho,Counted Live,0
6/22,2013,George River,Sockeye,Counted Live,0
6/22,2014,George River,Chinook,Counted Live,0
6/22,2014,George River,Chum,Counted Live,1
6/22,2014,George River,Coho,Counted Live,0
6/22,2014,George River,Sockeye,Counted Live,0
6/22,2015,George River,Chinook,Counted Live,32
6/22,2015,George River,Chum,Counted Live,42
6/22,2015,George River,Coho,Counted Live,0
6/22,2015,George River,Sockeye,Counted Live,0
6/22,2016,George River,Chinook,Counted Live,25
6/22,2016,George River,Chum,Counted Live,27
6/22,2016,George River,Coho,Counted Live,0
6/22,2016,George River,Sockeye,Counted Live,0
6/22,2017,George River,Chinook,Counted Live,11
6/22,2017,George River,Chum,Counted Live,25
6/22,2017,George River,Coho,Counted Live,0
6/22,2017,George River,Sockeye,Counted Live,0
6/23,1996,George River,Chinook,Counted Live,269
6/23,1996,George River,Chum,Counted Live,1314
6/23,1996,George River,Coho,Counted Live,0
6/23,1996,George River,Sockeye,Counted Live,0
6/23,1997,George River,Chinook,Counted Live,362
6/23,1997,George River,Chum,Counted Live,35
6/23,1997,George River,Coho,Counted Live,0
6/23,1997,George River,Sockeye,Counted Live,38
6/23,1998,George River,Chinook,Counted Live,3
6/23,1998,George River,Chum,Counted Live,0
6/23,1998,George River,Coho,Counted Live,0
6/23,1998,George River,Sockeye,Counted Live,0
6/23,1999,George River,Chum,Estimated,0
6/23,1999,George River,Coho,Estimated,0
6/23,2000,George River,Chinook,Counted Live,10
6/23,2000,George River,Chum,Counted Live,38
6/23,2000,George River,Coho,Counted Live,0
6/23,2000,George River,Sockeye,Counted Live,0
6/23,2001,George River,Chinook,Estimated,1
6/23,2001,George River,Chum,Estimated,0
6/23,2001,George River,Coho,Estimated,0
6/23,2002,George River,Chinook,Counted Live,40
6/23,2002,George River,Chum,Counted Live,58
6/23,2002,George River,Coho,Counted Live,0
6/23,2002,George River,Sockeye,Counted Live,0
6/23,2003,George River,Chum,Estimated,1
6/23,2003,George River,Coho,Estimated,0
6/23,2004,George River,Chinook,Estimated,41
6/23,2004,George River,Chum,Estimated,275
